file_path,file_name,file_id,label,kfold
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8974.jpg,cat.8974.jpg,8974,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8975.jpg,cat.8975.jpg,8975,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8976.jpg,cat.8976.jpg,8976,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8977.jpg,cat.8977.jpg,8977,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8978.jpg,cat.8978.jpg,8978,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8979.jpg,cat.8979.jpg,8979,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.898.jpg,cat.898.jpg,898,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8980.jpg,cat.8980.jpg,8980,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8981.jpg,cat.8981.jpg,8981,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8982.jpg,cat.8982.jpg,8982,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8983.jpg,cat.8983.jpg,8983,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8984.jpg,cat.8984.jpg,8984,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8985.jpg,cat.8985.jpg,8985,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8986.jpg,cat.8986.jpg,8986,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8987.jpg,cat.8987.jpg,8987,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8988.jpg,cat.8988.jpg,8988,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8989.jpg,cat.8989.jpg,8989,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.899.jpg,cat.899.jpg,899,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8990.jpg,cat.8990.jpg,8990,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8991.jpg,cat.8991.jpg,8991,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8992.jpg,cat.8992.jpg,8992,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8993.jpg,cat.8993.jpg,8993,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8994.jpg,cat.8994.jpg,8994,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8995.jpg,cat.8995.jpg,8995,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8996.jpg,cat.8996.jpg,8996,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8997.jpg,cat.8997.jpg,8997,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8998.jpg,cat.8998.jpg,8998,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.8999.jpg,cat.8999.jpg,8999,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9.jpg,cat.9.jpg,9,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.90.jpg,cat.90.jpg,90,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.900.jpg,cat.900.jpg,900,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9000.jpg,cat.9000.jpg,9000,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9001.jpg,cat.9001.jpg,9001,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9002.jpg,cat.9002.jpg,9002,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9003.jpg,cat.9003.jpg,9003,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9004.jpg,cat.9004.jpg,9004,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9005.jpg,cat.9005.jpg,9005,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9006.jpg,cat.9006.jpg,9006,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9007.jpg,cat.9007.jpg,9007,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9008.jpg,cat.9008.jpg,9008,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9009.jpg,cat.9009.jpg,9009,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.901.jpg,cat.901.jpg,901,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9010.jpg,cat.9010.jpg,9010,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9011.jpg,cat.9011.jpg,9011,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9012.jpg,cat.9012.jpg,9012,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9013.jpg,cat.9013.jpg,9013,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9014.jpg,cat.9014.jpg,9014,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9015.jpg,cat.9015.jpg,9015,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9016.jpg,cat.9016.jpg,9016,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9017.jpg,cat.9017.jpg,9017,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9018.jpg,cat.9018.jpg,9018,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9019.jpg,cat.9019.jpg,9019,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.902.jpg,cat.902.jpg,902,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9020.jpg,cat.9020.jpg,9020,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9021.jpg,cat.9021.jpg,9021,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9022.jpg,cat.9022.jpg,9022,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9023.jpg,cat.9023.jpg,9023,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9024.jpg,cat.9024.jpg,9024,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9025.jpg,cat.9025.jpg,9025,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9026.jpg,cat.9026.jpg,9026,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9027.jpg,cat.9027.jpg,9027,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9028.jpg,cat.9028.jpg,9028,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9029.jpg,cat.9029.jpg,9029,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.903.jpg,cat.903.jpg,903,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9030.jpg,cat.9030.jpg,9030,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9031.jpg,cat.9031.jpg,9031,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9032.jpg,cat.9032.jpg,9032,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9033.jpg,cat.9033.jpg,9033,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9034.jpg,cat.9034.jpg,9034,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9035.jpg,cat.9035.jpg,9035,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9036.jpg,cat.9036.jpg,9036,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9037.jpg,cat.9037.jpg,9037,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9038.jpg,cat.9038.jpg,9038,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9039.jpg,cat.9039.jpg,9039,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.904.jpg,cat.904.jpg,904,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9040.jpg,cat.9040.jpg,9040,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9041.jpg,cat.9041.jpg,9041,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9042.jpg,cat.9042.jpg,9042,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9043.jpg,cat.9043.jpg,9043,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9044.jpg,cat.9044.jpg,9044,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9045.jpg,cat.9045.jpg,9045,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9046.jpg,cat.9046.jpg,9046,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9047.jpg,cat.9047.jpg,9047,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9048.jpg,cat.9048.jpg,9048,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9049.jpg,cat.9049.jpg,9049,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.905.jpg,cat.905.jpg,905,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9050.jpg,cat.9050.jpg,9050,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9051.jpg,cat.9051.jpg,9051,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9052.jpg,cat.9052.jpg,9052,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9053.jpg,cat.9053.jpg,9053,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9054.jpg,cat.9054.jpg,9054,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9055.jpg,cat.9055.jpg,9055,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9056.jpg,cat.9056.jpg,9056,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9057.jpg,cat.9057.jpg,9057,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9058.jpg,cat.9058.jpg,9058,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9059.jpg,cat.9059.jpg,9059,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.906.jpg,cat.906.jpg,906,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9060.jpg,cat.9060.jpg,9060,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9061.jpg,cat.9061.jpg,9061,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9062.jpg,cat.9062.jpg,9062,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9063.jpg,cat.9063.jpg,9063,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9064.jpg,cat.9064.jpg,9064,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9065.jpg,cat.9065.jpg,9065,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9066.jpg,cat.9066.jpg,9066,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9067.jpg,cat.9067.jpg,9067,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9068.jpg,cat.9068.jpg,9068,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9069.jpg,cat.9069.jpg,9069,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.907.jpg,cat.907.jpg,907,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9070.jpg,cat.9070.jpg,9070,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9071.jpg,cat.9071.jpg,9071,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9072.jpg,cat.9072.jpg,9072,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9073.jpg,cat.9073.jpg,9073,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9074.jpg,cat.9074.jpg,9074,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9075.jpg,cat.9075.jpg,9075,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9076.jpg,cat.9076.jpg,9076,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9077.jpg,cat.9077.jpg,9077,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9078.jpg,cat.9078.jpg,9078,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9079.jpg,cat.9079.jpg,9079,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.908.jpg,cat.908.jpg,908,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9080.jpg,cat.9080.jpg,9080,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9081.jpg,cat.9081.jpg,9081,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9082.jpg,cat.9082.jpg,9082,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9083.jpg,cat.9083.jpg,9083,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9084.jpg,cat.9084.jpg,9084,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9085.jpg,cat.9085.jpg,9085,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9086.jpg,cat.9086.jpg,9086,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9087.jpg,cat.9087.jpg,9087,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9088.jpg,cat.9088.jpg,9088,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9089.jpg,cat.9089.jpg,9089,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.909.jpg,cat.909.jpg,909,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9090.jpg,cat.9090.jpg,9090,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9091.jpg,cat.9091.jpg,9091,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9092.jpg,cat.9092.jpg,9092,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9093.jpg,cat.9093.jpg,9093,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9094.jpg,cat.9094.jpg,9094,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9095.jpg,cat.9095.jpg,9095,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9096.jpg,cat.9096.jpg,9096,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9097.jpg,cat.9097.jpg,9097,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9098.jpg,cat.9098.jpg,9098,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9099.jpg,cat.9099.jpg,9099,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.91.jpg,cat.91.jpg,91,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.910.jpg,cat.910.jpg,910,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9100.jpg,cat.9100.jpg,9100,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9101.jpg,cat.9101.jpg,9101,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9102.jpg,cat.9102.jpg,9102,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9103.jpg,cat.9103.jpg,9103,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9104.jpg,cat.9104.jpg,9104,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9105.jpg,cat.9105.jpg,9105,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9106.jpg,cat.9106.jpg,9106,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9107.jpg,cat.9107.jpg,9107,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9108.jpg,cat.9108.jpg,9108,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9109.jpg,cat.9109.jpg,9109,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.911.jpg,cat.911.jpg,911,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9110.jpg,cat.9110.jpg,9110,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9111.jpg,cat.9111.jpg,9111,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9112.jpg,cat.9112.jpg,9112,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9113.jpg,cat.9113.jpg,9113,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9114.jpg,cat.9114.jpg,9114,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9115.jpg,cat.9115.jpg,9115,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9116.jpg,cat.9116.jpg,9116,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9117.jpg,cat.9117.jpg,9117,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9118.jpg,cat.9118.jpg,9118,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9119.jpg,cat.9119.jpg,9119,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.912.jpg,cat.912.jpg,912,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9120.jpg,cat.9120.jpg,9120,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9121.jpg,cat.9121.jpg,9121,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9122.jpg,cat.9122.jpg,9122,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9123.jpg,cat.9123.jpg,9123,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9124.jpg,cat.9124.jpg,9124,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9125.jpg,cat.9125.jpg,9125,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9126.jpg,cat.9126.jpg,9126,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9127.jpg,cat.9127.jpg,9127,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9128.jpg,cat.9128.jpg,9128,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9129.jpg,cat.9129.jpg,9129,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.913.jpg,cat.913.jpg,913,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9130.jpg,cat.9130.jpg,9130,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9131.jpg,cat.9131.jpg,9131,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9132.jpg,cat.9132.jpg,9132,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9133.jpg,cat.9133.jpg,9133,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9134.jpg,cat.9134.jpg,9134,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9135.jpg,cat.9135.jpg,9135,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9136.jpg,cat.9136.jpg,9136,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9137.jpg,cat.9137.jpg,9137,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9138.jpg,cat.9138.jpg,9138,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9139.jpg,cat.9139.jpg,9139,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.914.jpg,cat.914.jpg,914,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9140.jpg,cat.9140.jpg,9140,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9141.jpg,cat.9141.jpg,9141,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9142.jpg,cat.9142.jpg,9142,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9143.jpg,cat.9143.jpg,9143,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9144.jpg,cat.9144.jpg,9144,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9145.jpg,cat.9145.jpg,9145,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9146.jpg,cat.9146.jpg,9146,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9147.jpg,cat.9147.jpg,9147,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9148.jpg,cat.9148.jpg,9148,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9149.jpg,cat.9149.jpg,9149,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.915.jpg,cat.915.jpg,915,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9150.jpg,cat.9150.jpg,9150,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9151.jpg,cat.9151.jpg,9151,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9152.jpg,cat.9152.jpg,9152,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9153.jpg,cat.9153.jpg,9153,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9154.jpg,cat.9154.jpg,9154,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9155.jpg,cat.9155.jpg,9155,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9156.jpg,cat.9156.jpg,9156,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9157.jpg,cat.9157.jpg,9157,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9158.jpg,cat.9158.jpg,9158,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9159.jpg,cat.9159.jpg,9159,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.916.jpg,cat.916.jpg,916,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9160.jpg,cat.9160.jpg,9160,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9161.jpg,cat.9161.jpg,9161,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9162.jpg,cat.9162.jpg,9162,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9163.jpg,cat.9163.jpg,9163,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9164.jpg,cat.9164.jpg,9164,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9165.jpg,cat.9165.jpg,9165,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9166.jpg,cat.9166.jpg,9166,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9167.jpg,cat.9167.jpg,9167,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9168.jpg,cat.9168.jpg,9168,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9169.jpg,cat.9169.jpg,9169,0,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.917.jpg,cat.917.jpg,917,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9170.jpg,cat.9170.jpg,9170,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9171.jpg,cat.9171.jpg,9171,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9172.jpg,cat.9172.jpg,9172,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9173.jpg,cat.9173.jpg,9173,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9174.jpg,cat.9174.jpg,9174,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9175.jpg,cat.9175.jpg,9175,0,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9176.jpg,cat.9176.jpg,9176,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9177.jpg,cat.9177.jpg,9177,0,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9178.jpg,cat.9178.jpg,9178,0,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.9179.jpg,cat.9179.jpg,9179,0,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\cat.918.jpg,cat.918.jpg,918,0,2
